bike_station,bike_lat,bike_lon,tram_stop,tram_lat,tram_lon,tram_line,distance_km,distance_m,walkable_5min,walkable_10min
Voltaire,43.6037185,3.8889694,Moularès (Hôtel de Ville),43.6005714,3.8955449,41147,0.6346618876980259,634.6618876980259,False,True
Voltaire,43.6037185,3.8889694,Comédie,43.6084079,3.8797702,41133,0.9058199074806497,905.8199074806497,False,False
Voltaire,43.6037185,3.8889694,Gare Saint-Roch,43.6056584,3.8801992,41135,0.7383695117737196,738.3695117737195,False,True
Voltaire,43.6037185,3.8889694,Place Carnot,43.6036345,3.8842954,42129,0.37646317386792494,376.4631738679249,True,True
Voltaire,43.6037185,3.8889694,Voltaire,43.6037049,3.8892253,42131,0.02066030068262796,20.66030068262796,True,True
Voltaire,43.6037185,3.8889694,Rives du Lez - Consuls de Mer,43.603993,3.8940022,42133,0.4063843012454908,406.3843012454908,False,True
Voltaire,43.6037185,3.8889694,Antigone,43.6086092,3.8866898,41139,0.5739597544447548,573.9597544447548,False,True
Voltaire,43.6037185,3.8889694,Léon Blum,43.6088993,3.8902941,41141,0.5858693036370451,585.8693036370452,False,True
Voltaire,43.6037185,3.8889694,Place de l'Europe,43.6072981,3.8939097,41143,0.5627232600913691,562.7232600913691,False,True
Voltaire,43.6037185,3.8889694,Port Marianne,43.6016281,3.8997688,41149,0.9001053086332867,900.1053086332868,False,False
Voltaire,43.6037185,3.8889694,Gare Saint-Roch République,43.6051723,3.8797962,43231,0.7560936785615603,756.0936785615603,False,True
Voltaire,43.6037185,3.8889694,Georges Frêche - Hôtel de ville,43.5994093,3.8949293,43217,0.678161641265376,678.161641265376,False,True
Voltaire,43.6037185,3.8889694,Georges Frêche - Hôtel de ville,43.5994861,3.8950854,43141,0.681185936858591,681.1859368585909,False,True
Voltaire,43.6037185,3.8889694,Gare Saint-Roch République,43.6052424,3.8797132,43127,0.7643133159909331,764.3133159909331,False,True
Voltaire,43.6037185,3.8889694,Comédie,43.6083781,3.8798137,41223,0.9010489014798874,901.0489014798874,False,False
Voltaire,43.6037185,3.8889694,Gare Saint-Roch,43.6056635,3.8802526,41221,0.7344252667016784,734.4252667016784,False,True
Voltaire,43.6037185,3.8889694,Moularès (Hôtel de Ville),43.6006479,3.8955356,41209,0.6293820770139892,629.3820770139891,False,True
Voltaire,43.6037185,3.8889694,Rives du Lez,43.6043283,3.8948981,41211,0.48216375140620427,482.16375140620426,False,True
Voltaire,43.6037185,3.8889694,Place de l'Europe,43.6073923,3.8939694,41213,0.5735438996915281,573.543899691528,False,True
Voltaire,43.6037185,3.8889694,Du Guesclin,43.6071804,3.8833017,41138,0.5970215794635847,597.0215794635847,False,True
Voltaire,43.6037185,3.8889694,Antigone,43.6084999,3.8866241,41217,0.5642062094320557,564.2062094320556,False,True
Voltaire,43.6037185,3.8889694,Du Guesclin,43.6070636,3.8831972,41218,0.5952772872708799,595.2772872708799,False,True
Voltaire,43.6037185,3.8889694,Léon Blum,43.6089494,3.8900989,41215,0.5887161768531654,588.7161768531654,False,True
Voltaire,43.6037185,3.8889694,Place Carnot,43.6037618,3.8842324,42241,0.3814499855992976,381.4499855992976,True,True
Voltaire,43.6037185,3.8889694,Voltaire,43.6037185,3.8889694,42239,0.0,0.0,True,True
Voltaire,43.6037185,3.8889694,Port Marianne,43.601566,3.8994636,41207,0.8782440392115423,878.2440392115423,False,False
Voltaire,43.6037185,3.8889694,Place Carnot,43.6037042,3.8842576,Unknown,0.37939402721040916,379.39402721040915,True,True
Voltaire,43.6037185,3.8889694,Rives du Lez - Consuls de Mer,43.6040207,3.8938614,42237,0.3953299548511485,395.3299548511485,True,True
Hôtel du Département,43.6218482,3.8350214,Pergola,43.6174105,3.8397593,43111,0.6236601223128911,623.6601223128912,False,True
Hôtel du Département,43.6218482,3.8350214,Hôtel du Département,43.6220087,3.8351279,43109,0.019798965440089227,19.798965440089226,True,True
Hôtel du Département,43.6218482,3.8350214,Pilory,43.6195923,3.8321502,43107,0.34108679687836435,341.08679687836434,True,True
Hôtel du Département,43.6218482,3.8350214,Hôtel du Département,43.6219189,3.8349511,43249,0.009686322504540192,9.686322504540192,True,True
Hôtel du Département,43.6218482,3.8350214,Pergola,43.6182507,3.8391413,43247,0.5196199638458281,519.6199638458281,False,True
Hôtel du Département,43.6218482,3.8350214,Pilory,43.6195151,3.8319619,43251,0.35771048455348536,357.71048455348534,True,True
Hôtel du Département,43.6218482,3.8350214,Tonnelles,43.6135181,3.8395235,43245,0.9946436570831312,994.6436570831312,False,False
Richter,43.6056173,3.8995795,Rives du Lez,43.6040961,3.8948979,41145,0.41316378758693045,413.1637875869304,False,True
Richter,43.6056173,3.8995795,Moularès (Hôtel de Ville),43.6005714,3.8955449,41147,0.6483419036855746,648.3419036855746,False,True
Richter,43.6056173,3.8995795,Voltaire,43.6037049,3.8892253,42131,0.8603920396361536,860.3920396361536,False,False
Richter,43.6056173,3.8995795,Rives du Lez - Consuls de Mer,43.603993,3.8940022,42133,0.48403203516752774,484.03203516752774,False,True
Richter,43.6056173,3.8995795,Pompignane,43.6125111,3.8949065,42233,0.853907948597732,853.907948597732,False,False
Richter,43.6056173,3.8995795,Léon Blum,43.6088993,3.8902941,41141,0.8319269857995597,831.9269857995597,False,False
Richter,43.6056173,3.8995795,Place de l'Europe,43.6072981,3.8939097,41143,0.49328410056420435,493.2841005642044,False,True
Richter,43.6056173,3.8995795,Port Marianne,43.6016281,3.8997688,41149,0.44384060353976873,443.8406035397687,False,True
Richter,43.6056173,3.8995795,Millénaire,43.6033557,3.9100221,41153,0.8776213088641207,877.6213088641207,False,False
Richter,43.6056173,3.8995795,Mondial 98,43.6027649,3.9041182,41151,0.48389251140137285,483.8925114013729,False,True
Richter,43.6056173,3.8995795,Georges Frêche - Hôtel de ville,43.5994093,3.8949293,43217,0.7853123021442809,785.3123021442809,False,True
Richter,43.6056173,3.8995795,Georges Frêche - Hôtel de ville,43.5994861,3.8950854,43141,0.7718441085500836,771.8441085500835,False,True
Richter,43.6056173,3.8995795,Pablo Picasso,43.5979503,3.9035259,43213,0.9098289082726747,909.8289082726747,False,False
Richter,43.6056173,3.8995795,Pablo Picasso,43.5975961,3.9035645,43145,0.9478817360384975,947.8817360384975,False,False
Richter,43.6056173,3.8995795,Moularès (Hôtel de Ville),43.6006479,3.8955356,41209,0.6413743240900742,641.3743240900742,False,True
Richter,43.6056173,3.8995795,Mondial 98,43.6027593,3.903967,41205,0.4751813349664426,475.1813349664426,False,True
Richter,43.6056173,3.8995795,Rives du Lez,43.6043283,3.8948981,41211,0.40326611767152915,403.2661176715292,False,True
Richter,43.6056173,3.8995795,Place de l'Europe,43.6073923,3.8939694,41213,0.49293849637018167,492.93849637018167,False,True
Richter,43.6056173,3.8995795,Pompignane,43.6126573,3.8949896,42137,0.8656537445811014,865.6537445811015,False,False
Richter,43.6056173,3.8995795,Léon Blum,43.6089494,3.8900989,41215,0.8484961175010493,848.4961175010493,False,False
Richter,43.6056173,3.8995795,Voltaire,43.6037185,3.8889694,42239,0.8800079475052208,880.0079475052208,False,False
Richter,43.6056173,3.8995795,Millénaire,43.6033754,3.90986,41203,0.8644903568935973,864.4903568935973,False,False
Richter,43.6056173,3.8995795,Port Marianne,43.601566,3.8994636,41207,0.45058065863779523,450.58065863779524,False,True
Richter,43.6056173,3.8995795,Rives du Lez - Consuls de Mer,43.6040207,3.8938614,42237,0.4934516008061893,493.45160080618933,False,True
Emile Combes,43.6167422,3.8799722,Corum,43.6142561,3.881957,41131,0.3192972430566911,319.2972430566911,True,True
Emile Combes,43.6167422,3.8799722,Louis Blanc - Agora de la Danse,43.6147274,3.8782032,41129,0.2654666905132694,265.4666905132694,True,True
Emile Combes,43.6167422,3.8799722,Stade Philippidès,43.6189067,3.8694871,41125,0.8776990140355625,877.6990140355625,False,False
Emile Combes,43.6167422,3.8799722,Comédie,43.6084079,3.8797702,41133,0.9268745550851422,926.8745550851421,False,False
Emile Combes,43.6167422,3.8799722,Albert 1er - Saint-Charles,43.6164538,3.8741502,41127,0.4697785901582082,469.7785901582082,False,True
Emile Combes,43.6167422,3.8799722,Corum,43.6144182,3.8818054,42141,0.297588395377127,297.58839537712703,True,True
Emile Combes,43.6167422,3.8799722,Jeu de Mail des Abbés,43.6204816,3.8840706,42145,0.5307897213013169,530.7897213013168,False,True
Emile Combes,43.6167422,3.8799722,Beaux-Arts,43.6170502,3.8835972,42143,0.29382118942418645,293.82118942418646,True,True
Emile Combes,43.6167422,3.8799722,Les Aubes,43.6139508,3.8883314,42231,0.741079366429607,741.079366429607,False,True
Emile Combes,43.6167422,3.8799722,Comédie,43.6083781,3.8798137,41223,0.9301330197466943,930.1330197466942,False,False
Emile Combes,43.6167422,3.8799722,Beaux-Arts,43.6169338,3.8834353,42227,0.2795983145739163,279.5983145739163,True,True
Emile Combes,43.6167422,3.8799722,Corum,43.6141886,3.881667,41225,0.31502582114265804,315.02582114265806,True,True
Emile Combes,43.6167422,3.8799722,Corum,43.6144479,3.8821386,42229,0.3090301681809177,309.0301681809177,True,True
Emile Combes,43.6167422,3.8799722,Jeu de Mail des Abbés,43.6203407,3.884074,42225,0.5187822930640547,518.7822930640547,False,True
Emile Combes,43.6167422,3.8799722,Louis Blanc - Agora de la Danse,43.6147682,3.8780174,41227,0.2700819571609757,270.0819571609757,True,True
Emile Combes,43.6167422,3.8799722,Albert 1er - Saint-Charles,43.6166028,3.8739949,41229,0.4814337236823501,481.4337236823501,False,True
Emile Combes,43.6167422,3.8799722,Les Aubes,43.61399,3.8881044,42139,0.7226687468043329,722.668746804333,False,True
Emile Combes,43.6167422,3.8799722,Stade Philippidès,43.6190802,3.8695186,41231,0.8807599575365793,880.7599575365793,False,False
Emile Combes,43.6167422,3.8799722,Jeu de Mail des Abbés,43.6204066,3.8840474,Unknown,0.5231092931460432,523.1092931460431,False,True
Emile Combes,43.6167422,3.8799722,Peyrou - Arc de Triomphe,43.6117993,3.8723484,44103,0.8238830882334935,823.8830882334936,False,False
Emile Combes,43.6167422,3.8799722,Peyrou - Arc de Triomphe,43.611415,3.8722575,44203,0.8582666456186478,858.2666456186479,False,False
Emile Combes,43.6167422,3.8799722,Albert 1er - Jardin des Plantes,43.6148176,3.8737832,44102,0.5422502747716208,542.2502747716208,False,True
Emile Combes,43.6167422,3.8799722,Albert 1er - Jardin des Plantes,43.6148246,3.873733,44202,0.5456611591556765,545.6611591556765,False,True
Emile Combes,43.6167422,3.8799722,Jeu de Mail des Abbés,43.6204139,3.8840985,Unknown,0.5263281110805691,526.3281110805691,False,True
Cité Mion,43.6011431,3.8844511,Rives du Lez,43.6040961,3.8948979,41145,0.9030004739465328,903.0004739465328,False,False
Cité Mion,43.6011431,3.8844511,Moularès (Hôtel de Ville),43.6005714,3.8955449,41147,0.8955661066667879,895.566106666788,False,False
Cité Mion,43.6011431,3.8844511,Comédie,43.6084079,3.8797702,41133,0.8914066439280134,891.4066439280134,False,False
Cité Mion,43.6011431,3.8844511,Gare Saint-Roch,43.6056584,3.8801992,41135,0.6076958711177618,607.6958711177618,False,True
Cité Mion,43.6011431,3.8844511,Place Carnot,43.6036345,3.8842954,42129,0.27731458090636874,277.31458090636875,True,True
Cité Mion,43.6011431,3.8844511,Voltaire,43.6037049,3.8892253,42131,0.4784621556796157,478.4621556796157,False,True
Cité Mion,43.6011431,3.8844511,Rives du Lez - Consuls de Mer,43.603993,3.8940022,42133,0.8317924981434489,831.7924981434489,False,False
Cité Mion,43.6011431,3.8844511,Saint-Cléophas,43.594954,3.8760145,42121,0.96703767563332,967.03767563332,False,False
Cité Mion,43.6011431,3.8844511,Antigone,43.6086092,3.8866898,41139,0.8495359644644183,849.5359644644183,False,False
Cité Mion,43.6011431,3.8844511,Léon Blum,43.6088993,3.8902941,41141,0.982423732325103,982.4237323251031,False,False
Cité Mion,43.6011431,3.8844511,Rondelet,43.6030665,3.8761818,42125,0.6993606272916277,699.3606272916277,False,True
Cité Mion,43.6011431,3.8844511,Nouveau Saint-Roch,43.5994208,3.8756775,42123,0.7319810818394811,731.981081839481,False,True
Cité Mion,43.6011431,3.8844511,Gare Saint-Roch République,43.6051723,3.8797962,43231,0.5841338171476482,584.1338171476482,False,True
Cité Mion,43.6011431,3.8844511,Georges Frêche - Hôtel de ville,43.5994093,3.8949293,43217,0.8654905154566384,865.4905154566384,False,False
Cité Mion,43.6011431,3.8844511,Observatoire,43.606427,3.8766896,43233,0.8577695271563645,857.7695271563645,False,False
Cité Mion,43.6011431,3.8844511,Saint-Cléophas,43.5948469,3.8758854,42249,0.9828171690313126,982.8171690313126,False,False
Cité Mion,43.6011431,3.8844511,Nouveau Saint-Roch,43.5992903,3.8756446,42247,0.73845533020858,738.45533020858,False,True
Cité Mion,43.6011431,3.8844511,Rondelet,43.6031345,3.8759259,42245,0.7212914030508364,721.2914030508364,False,True
Cité Mion,43.6011431,3.8844511,Observatoire,43.6063438,3.8768143,43125,0.8441175084258986,844.1175084258986,False,False
Cité Mion,43.6011431,3.8844511,Georges Frêche - Hôtel de ville,43.5994861,3.8950854,43141,0.8759123461259934,875.9123461259934,False,False
Cité Mion,43.6011431,3.8844511,Gambetta,43.6055891,3.8739545,43123,0.9791523463082827,979.1523463082827,False,False
Cité Mion,43.6011431,3.8844511,Gare Saint-Roch République,43.6052424,3.8797132,43127,0.5944005039020731,594.4005039020731,False,True
Cité Mion,43.6011431,3.8844511,Comédie,43.6083781,3.8798137,41223,0.8869246980739216,886.9246980739216,False,False
Cité Mion,43.6011431,3.8844511,Gare Saint-Roch,43.6056635,3.8802526,41221,0.6057543918053683,605.7543918053683,False,True
Cité Mion,43.6011431,3.8844511,Moularès (Hôtel de Ville),43.6006479,3.8955356,41209,0.8942545042784736,894.2545042784736,False,False
Cité Mion,43.6011431,3.8844511,Rives du Lez,43.6043283,3.8948981,41211,0.9127195343544973,912.7195343544972,False,False
Cité Mion,43.6011431,3.8844511,Du Guesclin,43.6071804,3.8833017,41138,0.6776664747322728,677.6664747322728,False,True
Cité Mion,43.6011431,3.8844511,Antigone,43.6084999,3.8866241,41217,0.8365406979410774,836.5406979410774,False,False
Cité Mion,43.6011431,3.8844511,Du Guesclin,43.6070636,3.8831972,41218,0.6660264491379485,666.0264491379485,False,True
Cité Mion,43.6011431,3.8844511,Léon Blum,43.6089494,3.8900989,41215,0.9799259592765509,979.9259592765509,False,False
Cité Mion,43.6011431,3.8844511,Place Carnot,43.6037618,3.8842324,42241,0.2917181623575723,291.7181623575723,True,True
Cité Mion,43.6011431,3.8844511,Voltaire,43.6037185,3.8889694,42239,0.463003342373871,463.00334237387096,False,True
Cité Mion,43.6011431,3.8844511,Place Carnot,43.6037042,3.8842576,Unknown,0.2852072329113709,285.2072329113709,True,True
Cité Mion,43.6011431,3.8844511,Rives du Lez - Consuls de Mer,43.6040207,3.8938614,42237,0.8225146979101821,822.514697910182,False,False
Cité Mion,43.6011431,3.8844511,Gambetta - Saint-Denis,43.6050726,3.8745319,Unknown,0.9104011617661851,910.4011617661852,False,False
Les Aubes,43.6192157,3.8913335,Corum,43.6142561,3.881957,41131,0.9348231158277605,934.8231158277605,False,False
Les Aubes,43.6192157,3.8913335,Corum,43.6144182,3.8818054,42141,0.9342964162334153,934.2964162334154,False,False
Les Aubes,43.6192157,3.8913335,Saint-Lazare,43.6267745,3.8887704,42149,0.8654510766827248,865.4510766827248,False,False
Les Aubes,43.6192157,3.8913335,Jeu de Mail des Abbés,43.6204816,3.8840706,42145,0.6013529626565152,601.3529626565152,False,True
Les Aubes,43.6192157,3.8913335,Beaux-Arts,43.6170502,3.8835972,42143,0.6677019486652591,667.7019486652591,False,True
Les Aubes,43.6192157,3.8913335,Les Aubes,43.6139508,3.8883314,42231,0.6333524862619259,633.3524862619258,False,True
Les Aubes,43.6192157,3.8913335,Pompignane,43.6125111,3.8949065,42233,0.7990816767772171,799.0816767772171,False,True
Les Aubes,43.6192157,3.8913335,Beaux-Arts,43.6169338,3.8834353,42227,0.6845658178469672,684.5658178469672,False,True
Les Aubes,43.6192157,3.8913335,Corum,43.6141886,3.881667,41225,0.9581327494283467,958.1327494283466,False,False
Les Aubes,43.6192157,3.8913335,Corum,43.6144479,3.8821386,42229,0.9104768837836067,910.4768837836067,False,False
Les Aubes,43.6192157,3.8913335,Jeu de Mail des Abbés,43.6203407,3.884074,42225,0.5976127277827926,597.6127277827926,False,True
Les Aubes,43.6192157,3.8913335,Saint-Lazare,43.6267545,3.8885806,42221,0.8670694969311831,867.069496931183,False,False
Les Aubes,43.6192157,3.8913335,Les Aubes,43.61399,3.8881044,42139,0.6365668834294518,636.5668834294518,False,True
Les Aubes,43.6192157,3.8913335,Pompignane,43.6126573,3.8949896,42137,0.7864156113278417,786.4156113278417,False,True
Les Aubes,43.6192157,3.8913335,Jeu de Mail des Abbés,43.6204066,3.8840474,Unknown,0.6012776087870252,601.2776087870252,False,True
Les Aubes,43.6192157,3.8913335,Jeu de Mail des Abbés,43.6204139,3.8840985,Unknown,0.597446319679559,597.446319679559,False,True
Vert Bois,43.6354897,3.8717793,Université Paul Valéry,43.6298936,3.8696428,Unknown,0.6455776776461859,645.5776776461859,False,True
Vert Bois,43.6354897,3.8717793,Université Paul Valéry,43.6299011,3.8696786,Unknown,0.6440115117735573,644.0115117735573,False,True
Vert Bois,43.6354897,3.8717793,Pôle Chimie Balard,43.634003,3.8679177,Unknown,0.35200605254584977,352.00605254584974,True,True
Vert Bois,43.6354897,3.8717793,Pôle Chimie Balard,43.6340036,3.8679627,Unknown,0.3487813009474918,348.78130094749184,True,True
Vert Bois,43.6354897,3.8717793,CNRS - Zoo de Lunaret,43.6382048,3.8658981,Unknown,0.5613816249307244,561.3816249307245,False,True
Vert Bois,43.6354897,3.8717793,CNRS - Zoo de Lunaret,43.6381895,3.8658642,Unknown,0.5627742262785693,562.7742262785694,False,True
Malbosc,43.6333264,3.8310425,Malbosc - Domaine d'Ô,43.6346401,3.8332043,41245,0.22717195401493104,227.17195401493103,True,True
Malbosc,43.6333264,3.8310425,Château d'Ô,43.6316074,3.8430532,41243,0.9853478564910491,985.347856491049,False,False
Malbosc,43.6333264,3.8310425,Euromédecine,43.6389849,3.8276286,41247,0.6865626981826641,686.5626981826641,False,True
Malbosc,43.6333264,3.8310425,Hauts de Massane,43.6362734,3.8226703,41249,0.7492358653291051,749.2358653291051,False,True
Malbosc,43.6333264,3.8310425,Saint-Paul,43.6306907,3.8210039,41251,0.8594354240229684,859.4354240229684,False,False
Malbosc,43.6333264,3.8310425,Malbosc - Domaine d'Ô,43.6345296,3.833307,41111,0.22608111338352385,226.08111338352384,True,True
Malbosc,43.6333264,3.8310425,Hauts de Massane,43.6364094,3.822705,41107,0.7534837442278939,753.4837442278939,False,True
Malbosc,43.6333264,3.8310425,Saint-Paul,43.6306548,3.8212159,41105,0.8448117953052624,844.8117953052624,False,False
Malbosc,43.6333264,3.8310425,Château d'Ô,43.6316307,3.8430936,41113,0.9880398365818297,988.0398365818297,False,False
Malbosc,43.6333264,3.8310425,Euromédecine,43.6390018,3.8277875,41109,0.6832815625286305,683.2815625286305,False,True
Jean de Beins,43.6096975,3.8845248,Corum,43.6142561,3.881957,41131,0.5474281471041152,547.4281471041153,False,True
Jean de Beins,43.6096975,3.8845248,Louis Blanc - Agora de la Danse,43.6147274,3.8782032,41129,0.7561972997077313,756.1972997077313,False,True
Jean de Beins,43.6096975,3.8845248,Comédie,43.6084079,3.8797702,41133,0.40877961542497504,408.779615424975,False,True
Jean de Beins,43.6096975,3.8845248,Gare Saint-Roch,43.6056584,3.8801992,41135,0.5683381620823139,568.3381620823139,False,True
Jean de Beins,43.6096975,3.8845248,Corum,43.6144182,3.8818054,42141,0.568744903526919,568.744903526919,False,True
Jean de Beins,43.6096975,3.8845248,Beaux-Arts,43.6170502,3.8835972,42143,0.8209863668371986,820.9863668371986,False,False
Jean de Beins,43.6096975,3.8845248,Place Carnot,43.6036345,3.8842954,42129,0.674427804881945,674.427804881945,False,True
Jean de Beins,43.6096975,3.8845248,Voltaire,43.6037049,3.8892253,42131,0.7663233294652301,766.32332946523,False,True
Jean de Beins,43.6096975,3.8845248,Rives du Lez - Consuls de Mer,43.603993,3.8940022,42133,0.9922864008701564,992.2864008701564,False,False
Jean de Beins,43.6096975,3.8845248,Les Aubes,43.6139508,3.8883314,42231,0.5635575366176141,563.5575366176141,False,True
Jean de Beins,43.6096975,3.8845248,Pompignane,43.6125111,3.8949065,42233,0.8924585115763725,892.4585115763724,False,False
Jean de Beins,43.6096975,3.8845248,Antigone,43.6086092,3.8866898,41139,0.21219728465663112,212.19728465663113,True,True
Jean de Beins,43.6096975,3.8845248,Léon Blum,43.6088993,3.8902941,41141,0.4729003638032944,472.9003638032944,False,True
Jean de Beins,43.6096975,3.8845248,Place de l'Europe,43.6072981,3.8939097,41143,0.8013251525795309,801.3251525795308,False,False
Jean de Beins,43.6096975,3.8845248,Rondelet,43.6030665,3.8761818,42125,0.9974460817129382,997.4460817129383,False,False
Jean de Beins,43.6096975,3.8845248,Gare Saint-Roch République,43.6051723,3.8797962,43231,0.6309809783893426,630.9809783893427,False,True
Jean de Beins,43.6096975,3.8845248,Observatoire,43.606427,3.8766896,43233,0.7281542187881771,728.1542187881771,False,True
Jean de Beins,43.6096975,3.8845248,Observatoire,43.6063438,3.8768143,43125,0.7241940398359449,724.1940398359449,False,True
Jean de Beins,43.6096975,3.8845248,Gambetta,43.6055891,3.8739545,43123,0.9659166488594865,965.9166488594865,False,False
Jean de Beins,43.6096975,3.8845248,Gare Saint-Roch République,43.6052424,3.8797132,43127,0.6288770716024257,628.8770716024256,False,True
Jean de Beins,43.6096975,3.8845248,Comédie,43.6083781,3.8798137,41223,0.40668544385341066,406.6854438534107,False,True
Jean de Beins,43.6096975,3.8845248,Gare Saint-Roch,43.6056635,3.8802526,41221,0.5652635865315128,565.2635865315127,False,True
Jean de Beins,43.6096975,3.8845248,Place de l'Europe,43.6073923,3.8939694,41213,0.8024515410819089,802.4515410819089,False,False
Jean de Beins,43.6096975,3.8845248,Beaux-Arts,43.6169338,3.8834353,42227,0.80940634626587,809.4063462658701,False,False
Jean de Beins,43.6096975,3.8845248,Corum,43.6141886,3.881667,41225,0.5498391554237071,549.8391554237071,False,True
Jean de Beins,43.6096975,3.8845248,Corum,43.6144479,3.8821386,42229,0.5620697438648724,562.0697438648724,False,True
Jean de Beins,43.6096975,3.8845248,Louis Blanc - Agora de la Danse,43.6147682,3.8780174,41227,0.7696616743592075,769.6616743592075,False,True
Jean de Beins,43.6096975,3.8845248,Les Aubes,43.61399,3.8881044,42139,0.5575585490852137,557.5585490852137,False,True
Jean de Beins,43.6096975,3.8845248,Pompignane,43.6126573,3.8949896,42137,0.9045139385493266,904.5139385493266,False,False
Jean de Beins,43.6096975,3.8845248,Du Guesclin,43.6071804,3.8833017,41138,0.2967071158325841,296.70711583258407,True,True
Jean de Beins,43.6096975,3.8845248,Antigone,43.6084999,3.8866241,41217,0.21517637441419016,215.17637441419015,True,True
Jean de Beins,43.6096975,3.8845248,Du Guesclin,43.6070636,3.8831972,41218,0.31177205420629867,311.77205420629866,True,True
Jean de Beins,43.6096975,3.8845248,Léon Blum,43.6089494,3.8900989,41215,0.4564249653660155,456.4249653660155,False,True
Jean de Beins,43.6096975,3.8845248,Place Carnot,43.6037618,3.8842324,42241,0.6604394713652644,660.4394713652644,False,True
Jean de Beins,43.6096975,3.8845248,Voltaire,43.6037185,3.8889694,42239,0.7550280131629661,755.0280131629661,False,True
Jean de Beins,43.6096975,3.8845248,Place Carnot,43.6037042,3.8842576,Unknown,0.6667717183554654,666.7717183554654,False,True
Jean de Beins,43.6096975,3.8845248,Rives du Lez - Consuls de Mer,43.6040207,3.8938614,42237,0.9816116129424879,981.6116129424879,False,False
Jean de Beins,43.6096975,3.8845248,Saint-Guilhem - Courreau,43.6081132,3.8735064,44204,0.9044395665697731,904.4395665697731,False,False
Jean de Beins,43.6096975,3.8845248,Saint-Guilhem - Courreau,43.6081284,3.8735437,44104,0.9011652956612648,901.1652956612648,False,False
Jean de Beins,43.6096975,3.8845248,Gambetta - Saint-Denis,43.6050726,3.8745319,Unknown,0.9548847131411964,954.8847131411964,False,False
Pont de Lattes - Gare Saint-Roch,43.60438,3.88216,Comédie,43.6084079,3.8797702,41133,0.4874652660796331,487.46526607963307,False,True
Pont de Lattes - Gare Saint-Roch,43.60438,3.88216,Gare Saint-Roch,43.6056584,3.8801992,41135,0.2124447598080417,212.4447598080417,True,True
Pont de Lattes - Gare Saint-Roch,43.60438,3.88216,Place Carnot,43.6036345,3.8842954,42129,0.19087975584808672,190.87975584808672,True,True
Pont de Lattes - Gare Saint-Roch,43.60438,3.88216,Voltaire,43.6037049,3.8892253,42131,0.5738210609398662,573.8210609398661,False,True
Pont de Lattes - Gare Saint-Roch,43.60438,3.88216,Rives du Lez - Consuls de Mer,43.603993,3.8940022,42133,0.954488301020065,954.488301020065,False,False
Pont de Lattes - Gare Saint-Roch,43.60438,3.88216,Antigone,43.6086092,3.8866898,41139,0.5951217491508101,595.12174915081,False,True
Pont de Lattes - Gare Saint-Roch,43.60438,3.88216,Léon Blum,43.6088993,3.8902941,41141,0.82549965877376,825.49965877376,False,False
Pont de Lattes - Gare Saint-Roch,43.60438,3.88216,Rondelet,43.6030665,3.8761818,42125,0.5030303892508877,503.0303892508877,False,True
Pont de Lattes - Gare Saint-Roch,43.60438,3.88216,Nouveau Saint-Roch,43.5994208,3.8756775,42123,0.7593081169094915,759.3081169094916,False,True
Pont de Lattes - Gare Saint-Roch,43.60438,3.88216,Gare Saint-Roch République,43.6051723,3.8797962,43231,0.20972921264559916,209.72921264559915,True,True
Pont de Lattes - Gare Saint-Roch,43.60438,3.88216,Observatoire,43.606427,3.8766896,43233,0.49579658970411794,495.79658970411793,False,True
Pont de Lattes - Gare Saint-Roch,43.60438,3.88216,Nouveau Saint-Roch,43.5992903,3.8756446,42247,0.7717100435928975,771.7100435928975,False,True
Pont de Lattes - Gare Saint-Roch,43.60438,3.88216,Rondelet,43.6031345,3.8759259,42245,0.5207197380842136,520.7197380842135,False,True
Pont de Lattes - Gare Saint-Roch,43.60438,3.88216,Observatoire,43.6063438,3.8768143,43125,0.48264326047836187,482.64326047836187,False,True
Pont de Lattes - Gare Saint-Roch,43.60438,3.88216,Gambetta,43.6055891,3.8739545,43123,0.6742275790063658,674.2275790063658,False,True
Pont de Lattes - Gare Saint-Roch,43.60438,3.88216,Gambetta - Chaptal,43.6062372,3.8727299,43235,0.7868672022255445,786.8672022255445,False,True
Pont de Lattes - Gare Saint-Roch,43.60438,3.88216,Gare Saint-Roch République,43.6052424,3.8797132,43127,0.2191097199147956,219.10971991479562,True,True
Pont de Lattes - Gare Saint-Roch,43.60438,3.88216,Comédie,43.6083781,3.8798137,41223,0.4830420147855542,483.0420147855542,False,True
Pont de Lattes - Gare Saint-Roch,43.60438,3.88216,Gare Saint-Roch,43.6056635,3.8802526,41221,0.2096548757381101,209.6548757381101,True,True
Pont de Lattes - Gare Saint-Roch,43.60438,3.88216,Du Guesclin,43.6071804,3.8833017,41138,0.3246755828573135,324.67558285731354,True,True
Pont de Lattes - Gare Saint-Roch,43.60438,3.88216,Antigone,43.6084999,3.8866241,41217,0.5822854478307038,582.2854478307038,False,True
Pont de Lattes - Gare Saint-Roch,43.60438,3.88216,Du Guesclin,43.6070636,3.8831972,41218,0.30986835014994957,309.86835014994955,True,True
Pont de Lattes - Gare Saint-Roch,43.60438,3.88216,Léon Blum,43.6089494,3.8900989,41215,0.8165415773625712,816.5415773625712,False,False
Pont de Lattes - Gare Saint-Roch,43.60438,3.88216,Place Carnot,43.6037618,3.8842324,42241,0.1804713989421599,180.4713989421599,True,True
